Meal_ID,Meal_Name,Cuisine,Calories,Protein,Carbohydrates,Fat,Fiber,Cost,Is_Vegetarian,Meal_Type,Prep_Time,Base_Rating
2167,Roasted Beans & Rice Bowl with Mixed Veggies,Mexican,574,37,81,11,12,52,1,Lunch,30,4.8
2168,Grilled Chicken with Pasta,Italian,523,43,74,6,11,117,0,Breakfast,11,4.5
2169,Creamy Tofu & Potato Bowl with Mixed Veggies,American,854,36,121,25,8,92,1,Lunch,14,4.6
2170,Roasted Fish & Potato Bowl with Broccoli,Mexican,509,48,36,19,7,173,0,Dinner,10,4.5
2171,Creamy Lentils & Potato Bowl with Mixed Veggies,Mexican,1020,44,121,40,17,133,1,Dinner,44,3.8
2172,Grilled Turkey Bites,Italian,267,28,20,8,3,39,0,Snack,9,3.6
2173,Roasted Egg & Oats Bowl with Spinach,Mexican,675,24,99,20,3,129,0,Lunch,14,4.9
2174,Roasted Paneer,American,202,8,33,4,4,41,1,Snack,6,5.0
2175,Greek Yogurt with Honey,Asian,209,23,9,9,2,71,0,Snack,7,4.0
2176,Oats with Fruits & Nuts,Indian,522,22,88,9,8,59,1,Breakfast,18,4.1
2177,Wrap with Salad,Asian,490,39,65,8,13,85,1,Breakfast,32,4.6
2178,Creamy Beef & Rice Bowl with Broccoli,Italian,1008,36,144,32,4,163,0,Dinner,21,3.6
2179,Grilled Chicken Bites,Mexican,197,23,6,9,3,76,0,Snack,6,3.5
2180,Baked Lentils & Bread Bowl with Spinach,Mediterranean,499,36,41,21,7,89,1,Lunch,18,4.4
2181,Greek Yogurt with Honey,Mediterranean,274,21,43,2,3,80,0,Snack,6,4.6
2182,Mild Turkey with Rice,Mediterranean,433,28,42,17,2,104,0,Breakfast,31,4.6
2183,Roasted Beans,Asian,219,9,41,2,6,32,1,Snack,9,4.2
2184,Greek Yogurt with Honey,Asian,262,24,37,2,2,88,0,Snack,3,4.3
2185,Fried Tofu & Rice Bowl with Salad,Italian,984,23,144,35,10,70,1,Lunch,30,3.6
2186,Roasted Lentils,Mediterranean,344,13,37,16,6,41,1,Snack,3,4.1
2187,Fried Egg & Oats Bowl with Mushroom,Indian,937,31,120,37,2,108,0,Dinner,13,4.9
2188,Wrap with Broccoli,Indian,870,33,132,23,11,47,1,Breakfast,15,4.9
2189,Grilled Turkey Bites,Asian,194,32,12,2,1,47,0,Snack,9,4.7
2190,Spicy Turkey & Quinoa Bowl with Broccoli,American,458,47,40,12,9,153,0,Lunch,41,3.8
2191,Grilled Egg & Quinoa Bowl with Broccoli,Indian,398,45,5,22,8,145,0,Dinner,10,4.3
2192,Grilled Turkey Bites,American,234,26,21,5,3,80,0,Snack,9,4.9
2193,Grilled Pork & Oats Bowl with Salad,Italian,671,46,83,17,7,87,0,Lunch,31,4.9
2194,Grilled Chicken Bites,Asian,257,22,8,15,3,69,0,Snack,5,4.6
2195,Roasted Fish with Rice,Indian,650,41,81,18,3,150,0,Breakfast,20,3.8
2196,Baked Paneer & Pasta Bowl with Mixed Veggies,Mexican,574,25,102,7,12,90,1,Lunch,38,5.0
2197,Grilled Turkey Bites,Mediterranean,391,20,44,15,4,69,0,Snack,6,4.7
2198,Baked Beans & Bread Bowl with Broccoli,American,511,39,23,29,6,141,1,Dinner,6,3.6
2199,Creamy Pork with Wrap,Indian,505,43,42,18,9,118,0,Breakfast,25,4.6
2200,Creamy Egg & Rice Bowl with Broccoli,Asian,907,22,150,24,3,127,0,Lunch,30,4.9
2201,Fried Egg & Wrap Bowl with Mushroom,Asian,800,55,61,37,10,133,0,Lunch,16,4.2
2202,Roasted Tofu & Pasta Bowl with Broccoli,Indian,574,36,64,19,4,88,1,Lunch,8,4.7
2203,Mild Chickpeas & Rice Bowl with Spinach,Asian,651,34,86,19,10,79,1,Dinner,22,4.4
2204,Oats with Mixed Veggies,Indian,975,38,131,33,7,46,1,Breakfast,36,4.5
2205,Grilled Turkey with Pasta,American,597,45,90,6,9,91,0,Breakfast,16,4.1
2206,Wrap with Salad,American,519,36,46,21,13,40,1,Breakfast,31,3.6
2207,Roasted Beef & Pasta Bowl with Salad,Mexican,444,49,12,22,12,172,0,Dinner,42,3.9
2208,Roasted Paneer,Mediterranean,273,11,41,7,5,24,1,Snack,5,4.9
2209,Baked Turkey with Potato,Mediterranean,421,38,51,7,11,120,0,Breakfast,13,5.0
2210,Fried Paneer & Rice Bowl with Spinach,Italian,974,19,170,24,10,53,1,Dinner,19,3.8
2211,Grilled Fish & Wrap Bowl with Mushroom,Italian,635,46,99,6,3,69,0,Lunch,39,4.4
2212,Greek Yogurt with Honey,Mediterranean,350,20,22,20,2,83,0,Snack,2,4.4
2213,Pasta with Salad,Mexican,541,21,67,21,9,97,1,Breakfast,12,3.7
2214,Spicy Chicken with Pasta,Italian,633,37,67,24,5,106,0,Breakfast,27,3.6
2215,Baked Fish with Oats,Asian,510,26,63,17,6,119,0,Breakfast,39,3.9
2216,Oats with Fruits & Nuts,Italian,684,24,126,9,9,77,1,Breakfast,29,4.3
2217,Fried Egg & Quinoa Bowl with Mixed Veggies,American,551,45,50,19,6,133,0,Lunch,18,4.6
2218,Mild Egg with Wrap,Asian,475,44,34,18,11,145,0,Breakfast,6,3.6
2219,Creamy Chickpeas & Quinoa Bowl with Spinach,Asian,656,31,56,34,9,69,1,Lunch,13,4.4
2220,Spicy Egg & Potato Bowl with Mixed Veggies,Italian,552,25,68,20,10,95,0,Lunch,44,3.6
2221,Baked Fish & Wrap Bowl with Spinach,Mexican,486,35,21,29,5,80,0,Dinner,16,4.2
2222,Spicy Egg with Rice,Mexican,642,22,109,13,3,134,0,Breakfast,34,4.0
2223,Fried Lentils & Bread Bowl with Spinach,Italian,585,24,84,17,10,79,1,Lunch,32,4.9
2224,Spicy Paneer & Pasta Bowl with Salad,Mexican,484,43,35,19,11,73,1,Dinner,14,4.7
2225,Roasted Beef & Wrap Bowl with Mixed Veggies,American,458,48,12,24,6,119,0,Lunch,37,4.4
2226,Grilled Beef Bites,Indian,199,28,12,4,1,56,0,Snack,9,3.6
2227,Creamy Chicken & Rice Bowl with Spinach,Mexican,781,30,97,30,3,116,0,Lunch,20,5.0
2228,Creamy Turkey with Bread,Italian,599,30,54,29,8,147,0,Breakfast,11,4.3
2229,Roasted Beans & Potato Bowl with Mushroom,American,659,33,120,5,12,79,1,Lunch,21,4.6
2230,Greek Yogurt with Honey,American,278,24,36,4,3,50,0,Snack,3,3.7
2231,Grilled Egg Bites,Asian,401,24,31,20,3,76,0,Snack,2,3.7
2232,Creamy Paneer & Potato Bowl with Spinach,Asian,878,26,135,26,12,57,1,Lunch,23,3.6
2233,Spicy Pork & Pasta Bowl with Salad,American,560,48,71,9,11,112,0,Lunch,31,3.8
2234,Baked Chicken & Pasta Bowl with Salad,Italian,520,49,18,28,9,149,0,Dinner,40,4.8
2235,Bread with Mixed Veggies,Asian,813,24,120,26,7,118,1,Breakfast,19,3.5
2236,Spicy Fish & Potato Bowl with Mushroom,Indian,598,60,53,16,10,147,0,Dinner,39,4.1
2237,Potato with Broccoli,Asian,583,12,113,9,13,95,1,Breakfast,20,4.2
2238,Roasted Beans & Oats Bowl with Broccoli,Mexican,535,32,65,16,14,87,1,Dinner,27,3.5
2239,Mild Lentils & Rice Bowl with Mushroom,American,609,19,106,12,10,66,1,Lunch,32,4.1
2240,Grilled Egg Bites,Mexican,273,20,41,3,3,61,0,Snack,3,3.8
2241,Roasted Paneer,Indian,184,8,31,3,3,37,1,Snack,8,4.4
2242,Fried Fish & Potato Bowl with Mushroom,Asian,830,47,79,36,3,111,0,Dinner,42,3.7
2243,Roasted Lentils,Mediterranean,266,5,54,3,4,36,1,Snack,5,4.6
2244,Greek Yogurt with Honey,Mediterranean,457,7,55,23,6,32,1,Snack,2,4.7
2245,Creamy Egg & Quinoa Bowl with Salad,Italian,738,45,58,36,8,101,0,Dinner,7,3.6
2246,Mild Turkey & Oats Bowl with Broccoli,Mexican,474,31,60,12,12,169,0,Dinner,33,3.7
2247,Roasted Lentils,Asian,123,12,3,7,6,28,1,Snack,3,3.5
2248,Mild Fish & Quinoa Bowl with Salad,Italian,713,52,108,8,8,71,0,Dinner,12,3.6
2249,Spicy Turkey with Potato,Asian,402,52,1,21,5,128,0,Breakfast,44,3.6
2250,Mild Chicken & Rice Bowl with Mixed Veggies,Mediterranean,554,52,64,10,10,148,0,Lunch,21,4.0
2251,Mild Fish & Wrap Bowl with Spinach,Mediterranean,503,57,12,25,3,123,0,Dinner,30,4.1
2252,Grilled Fish Bites,Italian,164,18,7,7,2,69,0,Snack,9,4.6
2253,Roasted Lentils & Quinoa Bowl with Broccoli,Asian,601,25,102,10,12,110,1,Dinner,29,3.8
2254,Grilled Lentils & Oats Bowl with Salad,Italian,319,22,10,21,12,54,1,Lunch,41,4.6
2255,Spicy Fish & Quinoa Bowl with Mushroom,Italian,464,63,12,18,11,100,0,Dinner,17,4.3
2256,Fried Beans & Oats Bowl with Mushroom,American,952,37,158,19,9,91,1,Dinner,8,4.8
2257,Grilled Fish Bites,American,302,19,11,20,1,57,0,Snack,7,4.8
2258,Grilled Chicken with Quinoa,Asian,417,55,38,5,10,93,0,Breakfast,44,4.9
2259,Greek Yogurt with Honey,Asian,155,6,21,5,7,27,1,Snack,2,4.3
2260,Fried Tofu & Rice Bowl with Mixed Veggies,Italian,1126,45,153,37,13,77,1,Dinner,23,4.5
2261,Grilled Chicken Bites,Indian,222,16,23,7,3,60,0,Snack,4,4.6
2262,Fried Egg & Oats Bowl with Spinach,American,692,51,54,30,8,154,0,Dinner,35,4.6
2263,Mild Paneer & Potato Bowl with Mushroom,Asian,502,41,21,28,9,142,1,Dinner,9,4.3
2264,Grilled Turkey Bites,Mediterranean,170,18,6,8,4,95,0,Snack,8,4.9
2265,Mild Pork with Pasta,American,382,35,44,7,11,87,0,Breakfast,25,3.6
2266,Grilled Egg & Bread Bowl with Salad,Mediterranean,553,60,24,24,2,143,0,Dinner,31,4.8
2267,Baked Beef & Quinoa Bowl with Mixed Veggies,American,657,44,82,17,10,118,0,Lunch,23,4.2
2268,Baked Pork & Wrap Bowl with Broccoli,Italian,455,26,69,8,3,95,0,Lunch,20,4.9
2269,Oats with Fruits & Nuts,Mexican,520,23,64,19,7,65,1,Breakfast,5,4.6
2270,Pasta with Broccoli,American,458,35,48,14,14,81,1,Breakfast,17,3.6
2271,Spicy Beans & Wrap Bowl with Spinach,Indian,615,16,77,27,10,134,1,Dinner,35,4.7
2272,Baked Chickpeas & Quinoa Bowl with Spinach,Indian,435,24,51,15,11,88,1,Dinner,25,4.5
2273,Potato with Spinach,Mediterranean,442,25,45,18,10,108,1,Breakfast,21,4.1
2274,Oats with Fruits & Nuts,Mediterranean,353,11,48,13,14,105,1,Breakfast,28,4.8
2275,Grilled Turkey Bites,Mediterranean,213,22,20,5,2,66,0,Snack,7,4.0
2276,Roasted Lentils,Italian,267,15,42,4,4,46,1,Snack,9,4.5
2277,Spicy Egg with Bread,Mexican,683,37,118,7,3,85,0,Breakfast,44,3.8
2278,Spicy Paneer & Wrap Bowl with Mushroom,American,607,36,64,23,13,68,1,Dinner,37,4.9
2279,Oats with Fruits & Nuts,Indian,423,33,43,13,14,44,1,Breakfast,38,4.8
2280,Greek Yogurt with Honey,Indian,409,24,42,16,3,57,0,Snack,3,4.7
2281,Fried Fish & Rice Bowl with Spinach,American,682,62,50,26,10,118,0,Dinner,8,4.9
2282,Mild Chicken & Rice Bowl with Mixed Veggies,Italian,518,27,71,14,10,91,0,Lunch,14,4.4
2283,Greek Yogurt with Honey,American,376,28,23,19,1,42,0,Snack,8,4.3
2284,Roasted Paneer & Quinoa Bowl with Mixed Veggies,Indian,689,15,132,11,8,46,1,Lunch,20,4.3
2285,Pasta with Mushroom,Mexican,798,25,100,33,6,55,1,Breakfast,21,3.6
2286,Mild Beans & Wrap Bowl with Mushroom,Mediterranean,335,19,22,19,14,95,1,Lunch,8,3.6
2287,Roasted Lentils,Indian,353,12,35,18,3,42,1,Snack,4,4.1
2288,Grilled Egg Bites,Mexican,177,23,16,2,3,72,0,Snack,9,4.8
2289,Oats with Fruits & Nuts,Asian,314,21,32,11,7,117,1,Breakfast,36,4.4
2290,Spicy Pork & Quinoa Bowl with Mushroom,Italian,444,25,43,19,8,112,0,Dinner,31,4.7
2291,Roasted Tofu,Italian,312,11,22,20,4,36,1,Snack,7,3.9
2292,Grilled Pork & Quinoa Bowl with Mixed Veggies,Indian,453,55,11,21,10,132,0,Lunch,8,4.3
2293,Baked Paneer & Potato Bowl with Mushroom,Italian,404,14,24,28,16,120,1,Dinner,40,3.7
2294,Oats with Fruits & Nuts,Indian,404,14,55,14,8,57,1,Breakfast,20,4.7
2295,Grilled Egg & Pasta Bowl with Mushroom,Mexican,834,24,119,29,11,175,0,Dinner,39,5.0
2296,Fried Pork & Wrap Bowl with Spinach,Italian,734,30,90,28,11,144,0,Dinner,18,4.7
2297,Grilled Fish Bites,Indian,258,15,29,9,0,72,0,Snack,5,4.9
2298,Grilled Tofu & Potato Bowl with Mushroom,Mediterranean,305,19,25,14,10,77,1,Lunch,41,4.8
2299,Spicy Lentils & Bread Bowl with Broccoli,Asian,527,20,64,21,11,105,1,Lunch,38,4.4
2300,Fried Paneer & Bread Bowl with Mushroom,Asian,714,15,125,17,5,49,1,Dinner,7,4.3
2301,Oats with Fruits & Nuts,American,787,29,100,30,10,40,1,Breakfast,22,3.5
2302,Spicy Beans & Wrap Bowl with Spinach,Mediterranean,602,27,103,9,5,78,1,Lunch,11,4.2
2303,Mild Chicken with Quinoa,Mexican,551,45,43,22,11,132,0,Breakfast,43,3.6
2304,Fried Tofu & Wrap Bowl with Spinach,Mexican,644,30,72,26,8,84,1,Lunch,39,4.7
2305,Creamy Fish & Oats Bowl with Broccoli,Indian,931,59,97,34,9,135,0,Dinner,32,3.6
2306,Creamy Tofu & Bread Bowl with Mushroom,Mediterranean,677,13,82,33,16,66,1,Dinner,7,4.2
2307,Fried Fish with Bread,American,762,40,69,36,2,112,0,Breakfast,5,3.7
2308,Baked Lentils & Quinoa Bowl with Broccoli,Mediterranean,677,18,92,26,14,90,1,Dinner,16,3.5
2309,Greek Yogurt with Honey,Mediterranean,268,27,22,8,3,87,0,Snack,6,3.9
2310,Greek Yogurt with Honey,American,200,29,16,2,1,79,0,Snack,5,4.5
2311,Spicy Beef with Potato,American,690,23,104,20,6,104,0,Breakfast,30,3.7
2312,Spicy Chicken & Quinoa Bowl with Spinach,Indian,578,36,65,19,12,96,0,Dinner,27,4.2
2313,Roasted Beans,American,273,14,49,2,5,41,1,Snack,6,4.1
2314,Roasted Lentils & Wrap Bowl with Salad,Mexican,370,29,34,13,5,95,1,Lunch,16,4.3
2315,Grilled Lentils & Potato Bowl with Mixed Veggies,Indian,589,17,114,7,14,76,1,Lunch,5,4.4
2316,Bread with Spinach,Indian,491,25,86,5,7,61,1,Breakfast,14,4.4
2317,Baked Fish with Bread,American,664,45,87,15,8,105,0,Breakfast,14,3.6
2318,Grilled Chicken Bites,Italian,189,28,3,7,3,51,0,Snack,4,3.9
2319,Grilled Beef Bites,American,186,33,4,4,3,44,0,Snack,7,4.4
2320,Oats with Fruits & Nuts,American,728,38,92,23,6,55,1,Breakfast,28,4.3
2321,Grilled Egg & Potato Bowl with Mushroom,Mediterranean,420,41,12,23,11,81,0,Lunch,37,4.0
2322,Baked Turkey with Bread,Indian,341,51,23,5,11,77,0,Breakfast,39,4.2
2323,Spicy Fish with Potato,Mexican,422,41,24,18,6,152,0,Breakfast,30,3.9
2324,Greek Yogurt with Honey,Italian,125,12,8,5,5,35,1,Snack,7,4.9
2325,Baked Fish & Rice Bowl with Spinach,Mediterranean,624,39,78,17,10,78,0,Lunch,40,3.7
2326,Creamy Chicken with Rice,Asian,824,37,119,22,7,91,0,Breakfast,11,3.7
2327,Greek Yogurt with Honey,American,191,6,35,3,3,34,1,Snack,4,3.6
2328,Spicy Beans & Oats Bowl with Broccoli,Italian,451,30,67,7,10,52,1,Lunch,40,4.1
2329,Roasted Egg & Quinoa Bowl with Spinach,Italian,518,35,78,7,8,134,0,Lunch,40,4.7
2330,Grilled Beef Bites,Asian,275,22,31,7,2,92,0,Snack,5,4.4
2331,Creamy Chicken with Wrap,Asian,728,31,74,34,11,147,0,Breakfast,25,4.9
2332,Baked Beans & Wrap Bowl with Broccoli,American,530,14,64,24,11,60,1,Dinner,30,4.9
2333,Greek Yogurt with Honey,American,227,21,15,9,2,59,0,Snack,5,4.2
2334,Fried Chicken & Rice Bowl with Mushroom,Mediterranean,893,55,109,26,2,108,0,Lunch,29,4.9
2335,Spicy Chicken & Potato Bowl with Salad,Italian,303,22,29,11,8,85,0,Lunch,34,4.4
2336,Grilled Egg Bites,Italian,275,27,37,2,3,61,0,Snack,3,4.7
2337,Fried Chickpeas & Wrap Bowl with Salad,Italian,917,24,155,22,7,122,1,Dinner,5,3.9
2338,Rice with Mixed Veggies,American,478,35,35,22,12,77,1,Breakfast,32,3.6
2339,Creamy Egg & Potato Bowl with Broccoli,Mexican,926,46,147,17,9,120,0,Dinner,18,3.7
2340,Spicy Chickpeas & Wrap Bowl with Mushroom,Mediterranean,577,20,99,11,12,120,1,Dinner,28,4.8
2341,Spicy Pork & Pasta Bowl with Salad,Asian,546,47,53,16,8,89,0,Lunch,38,3.8
2342,Quinoa with Spinach,Italian,454,38,30,20,8,41,1,Breakfast,30,5.0
2343,Greek Yogurt with Honey,Asian,262,6,46,6,6,21,1,Snack,6,4.2
2344,Mild Pork & Wrap Bowl with Salad,Indian,672,41,73,24,5,168,0,Dinner,28,4.2
2345,Rice with Salad,American,404,25,46,13,12,83,1,Breakfast,15,4.3
2346,Roasted Turkey with Pasta,Italian,432,43,26,17,7,147,0,Breakfast,39,4.8
2347,Creamy Fish & Rice Bowl with Broccoli,American,722,24,102,24,8,91,0,Lunch,10,3.9
2348,Fried Turkey with Oats,Mexican,745,44,92,22,10,137,0,Breakfast,17,4.3
2349,Mild Beef & Wrap Bowl with Mixed Veggies,Asian,378,32,46,7,5,114,0,Lunch,20,3.5
2350,Roasted Beans & Wrap Bowl with Spinach,Mediterranean,659,20,86,26,14,140,1,Dinner,26,4.2
2351,Spicy Pork & Oats Bowl with Broccoli,Indian,460,33,41,18,4,119,0,Lunch,15,4.0
2352,Oats with Mushroom,Indian,550,19,84,15,5,104,1,Breakfast,21,3.7
2353,Oats with Fruits & Nuts,Indian,562,31,55,24,7,56,1,Breakfast,29,3.7
2354,Roasted Pork with Bread,Asian,676,48,87,15,9,121,0,Breakfast,9,4.4
2355,Mild Pork with Bread,Mediterranean,484,49,20,23,8,156,0,Breakfast,27,4.0
2356,Grilled Egg with Wrap,American,469,38,50,13,11,119,0,Breakfast,16,3.6
2357,Baked Turkey & Quinoa Bowl with Mushroom,Asian,425,48,8,22,3,151,0,Lunch,31,3.7
2358,Baked Pork & Rice Bowl with Broccoli,Italian,341,36,2,21,8,138,0,Lunch,41,4.8
2359,Mild Egg & Wrap Bowl with Salad,Asian,465,54,19,19,11,100,0,Lunch,6,4.2
2360,Greek Yogurt with Honey,Italian,155,24,1,6,3,64,0,Snack,6,4.6
2361,Fried Tofu & Potato Bowl with Spinach,Indian,603,12,66,32,10,92,1,Lunch,28,4.6
2362,Fried Egg & Oats Bowl with Mushroom,Asian,535,28,58,21,8,90,0,Lunch,33,4.7
2363,Creamy Turkey & Bread Bowl with Mixed Veggies,Asian,1024,51,142,28,9,163,0,Dinner,18,4.6
2364,Fried Chickpeas & Oats Bowl with Mushroom,Indian,772,13,135,20,14,112,1,Lunch,31,4.8
2365,Grilled Fish Bites,Mexican,223,27,17,5,1,89,0,Snack,4,3.6
2366,Spicy Lentils & Wrap Bowl with Mixed Veggies,American,553,14,61,28,10,73,1,Dinner,44,3.8
2367,Mild Beans & Potato Bowl with Mixed Veggies,Mexican,622,15,77,28,13,64,1,Dinner,35,4.0
2368,Oats with Fruits & Nuts,Mexican,487,39,33,22,10,101,1,Breakfast,9,4.2
2369,Grilled Chickpeas & Bread Bowl with Salad,Mexican,317,23,33,10,11,112,1,Lunch,11,4.6
2370,Creamy Chickpeas & Potato Bowl with Mushroom,Asian,851,36,134,19,13,122,1,Dinner,29,4.6
2371,Creamy Tofu & Rice Bowl with Mixed Veggies,Indian,774,12,105,34,7,88,1,Dinner,24,3.6
2372,Grilled Beef Bites,American,315,31,11,16,3,74,0,Snack,3,3.7
2373,Spicy Turkey & Bread Bowl with Mixed Veggies,Indian,765,32,145,6,3,129,0,Dinner,5,3.6
2374,Fried Pork & Quinoa Bowl with Salad,American,696,25,108,18,8,126,0,Lunch,30,3.7
2375,Fried Chickpeas & Oats Bowl with Salad,Mexican,541,37,44,24,13,102,1,Lunch,23,4.8
2376,Mild Chickpeas & Potato Bowl with Broccoli,Mediterranean,452,42,14,25,9,87,1,Dinner,23,4.9
2377,Greek Yogurt with Honey,Asian,234,25,20,6,2,89,0,Snack,9,4.1
2378,Roasted Fish & Quinoa Bowl with Salad,Indian,633,34,74,22,4,125,0,Lunch,9,4.2
2379,Oats with Fruits & Nuts,Mexican,777,35,100,26,8,60,1,Breakfast,27,4.1
2380,Fried Turkey & Quinoa Bowl with Spinach,Mexican,887,27,136,26,6,129,0,Lunch,26,3.9
2381,Roasted Chickpeas,Mediterranean,282,12,22,16,8,18,1,Snack,9,4.3
2382,Spicy Chickpeas & Pasta Bowl with Mixed Veggies,American,483,13,49,26,16,95,1,Dinner,6,4.1
2383,Baked Pork & Rice Bowl with Broccoli,American,548,39,50,21,3,130,0,Dinner,35,4.3
2384,Grilled Chicken Bites,American,379,17,35,19,3,48,0,Snack,7,4.3
2385,Roasted Tofu,Mediterranean,128,7,18,3,7,46,1,Snack,6,3.9
2386,Grilled Fish Bites,Mediterranean,217,26,12,7,2,59,0,Snack,5,4.5
2387,Creamy Fish with Rice,Mexican,496,35,53,16,6,135,0,Breakfast,13,5.0
2388,Spicy Lentils & Quinoa Bowl with Mixed Veggies,Asian,432,40,11,25,9,138,1,Dinner,10,3.9
2389,Oats with Fruits & Nuts,American,789,32,104,27,12,56,1,Breakfast,26,4.6
2390,Roasted Chickpeas,Mexican,189,5,35,3,4,41,1,Snack,6,4.2
2391,Spicy Paneer & Oats Bowl with Mushroom,Asian,448,20,67,11,12,134,1,Dinner,35,4.4
2392,Spicy Tofu & Bread Bowl with Mixed Veggies,Mexican,586,17,89,18,14,59,1,Lunch,36,4.2
2393,Mild Beef & Rice Bowl with Spinach,Mexican,372,45,0,21,6,122,0,Dinner,8,4.7
2394,Roasted Beans,Mediterranean,323,11,33,16,6,18,1,Snack,2,4.1
2395,Grilled Egg & Rice Bowl with Mixed Veggies,Italian,630,47,92,8,11,92,0,Dinner,29,4.0
2396,Mild Chickpeas & Pasta Bowl with Broccoli,Indian,468,27,51,17,13,71,1,Dinner,30,4.9
2397,Roasted Beans,Indian,182,8,33,2,5,28,1,Snack,4,4.0
2398,Mild Fish & Potato Bowl with Mixed Veggies,Mediterranean,711,42,84,23,3,135,0,Dinner,30,3.9
2399,Grilled Chickpeas & Bread Bowl with Mushroom,Asian,662,15,123,12,9,81,1,Lunch,43,4.2
2400,Roasted Pork with Quinoa,American,492,21,84,8,9,79,0,Breakfast,24,4.8
2401,Baked Fish & Oats Bowl with Mushroom,Mexican,305,33,16,12,6,95,0,Lunch,29,4.2
2402,Roasted Lentils & Quinoa Bowl with Salad,Italian,605,39,71,18,5,96,1,Lunch,9,3.7
2403,Creamy Turkey with Quinoa,Indian,497,53,26,20,7,140,0,Breakfast,28,3.8
2404,Grilled Chicken Bites,Indian,233,30,12,7,1,63,0,Snack,7,4.1
2405,Grilled Lentils & Rice Bowl with Broccoli,American,517,30,79,9,6,70,1,Lunch,44,4.3
2406,Grilled Pork & Oats Bowl with Spinach,Asian,596,43,72,15,5,159,0,Dinner,24,4.1
2407,Grilled Egg Bites,American,259,32,28,2,1,91,0,Snack,2,4.1
2408,Baked Chickpeas & Pasta Bowl with Salad,Mediterranean,366,21,39,14,13,55,1,Lunch,30,4.2
2409,Grilled Chicken Bites,Italian,200,30,2,8,1,72,0,Snack,5,4.7
2410,Greek Yogurt with Honey,Italian,137,13,7,6,5,19,1,Snack,3,4.9
2411,Creamy Chicken & Potato Bowl with Spinach,American,718,46,84,22,9,118,0,Dinner,18,4.1
2412,Creamy Pork & Bread Bowl with Broccoli,Mexican,512,36,49,19,9,154,0,Lunch,10,4.1
2413,Roasted Beef & Quinoa Bowl with Broccoli,Mediterranean,749,47,104,16,7,190,0,Dinner,34,4.1
2414,Roasted Lentils,Mediterranean,154,8,12,8,3,33,1,Snack,7,4.7
2415,Creamy Fish & Oats Bowl with Mixed Veggies,Mediterranean,597,49,41,26,5,93,0,Dinner,23,4.8
2416,Baked Turkey with Wrap,Italian,498,48,45,14,9,139,0,Breakfast,31,3.9
2417,Roasted Beans,Indian,313,4,36,17,3,22,1,Snack,2,4.9
2418,Baked Chickpeas & Bread Bowl with Spinach,Asian,486,40,23,26,12,129,1,Dinner,25,3.7
2419,Fried Pork with Pasta,Indian,783,49,70,34,8,73,0,Breakfast,44,4.9
2420,Greek Yogurt with Honey,Mexican,308,11,27,17,5,32,1,Snack,3,3.9
2421,Grilled Turkey Bites,Mediterranean,218,22,14,8,3,82,0,Snack,3,3.5
2422,Baked Fish & Pasta Bowl with Mixed Veggies,Mediterranean,409,43,14,20,8,83,0,Dinner,34,3.6
2423,Mild Beans & Wrap Bowl with Spinach,Mediterranean,737,36,130,8,12,118,1,Dinner,25,4.4
2424,Mild Chicken & Quinoa Bowl with Broccoli,Indian,745,50,113,10,11,157,0,Dinner,10,4.3
2425,Creamy Turkey & Wrap Bowl with Broccoli,Mediterranean,676,26,66,34,10,97,0,Lunch,24,4.3
2426,Mild Turkey & Wrap Bowl with Salad,Italian,615,42,64,21,8,169,0,Dinner,19,4.6
2427,Baked Pork with Potato,American,433,37,53,8,11,90,0,Breakfast,28,4.6
2428,Mild Egg with Quinoa,Mediterranean,658,29,83,23,4,147,0,Breakfast,20,4.8
2429,Bread with Salad,Asian,945,24,135,34,7,115,1,Breakfast,5,3.9
2430,Fried Lentils & Oats Bowl with Mushroom,Indian,707,28,97,23,7,140,1,Dinner,32,3.9
2431,Baked Chickpeas & Bread Bowl with Mushroom,American,749,17,127,19,5,126,1,Dinner,26,4.3
2432,Roasted Beans,Indian,444,4,62,20,5,33,1,Snack,3,4.6
2433,Pasta with Mushroom,Mediterranean,464,23,57,16,7,61,1,Breakfast,16,4.1
2434,Grilled Beef & Bread Bowl with Mushroom,Indian,734,53,110,9,5,163,0,Dinner,41,4.5
2435,Roasted Beef with Oats,Asian,674,35,79,24,6,132,0,Breakfast,7,4.1
2436,Creamy Tofu & Rice Bowl with Mushroom,Mediterranean,651,37,78,21,15,65,1,Lunch,21,3.8
2437,Roasted Chickpeas,American,359,11,33,20,6,30,1,Snack,5,3.8
2438,Baked Egg & Oats Bowl with Spinach,Italian,731,33,95,24,12,78,0,Dinner,22,4.4
2439,Baked Egg & Quinoa Bowl with Spinach,Mexican,567,49,59,15,6,100,0,Dinner,31,3.6
2440,Roasted Chickpeas & Oats Bowl with Broccoli,Indian,464,17,87,5,13,56,1,Lunch,23,5.0
2441,Oats with Fruits & Nuts,Mediterranean,397,37,21,18,6,111,1,Breakfast,34,3.9
2442,Greek Yogurt with Honey,Italian,166,12,20,4,6,29,1,Snack,4,4.1
2443,Greek Yogurt with Honey,Italian,248,21,27,6,2,58,0,Snack,6,4.1
2444,Spicy Egg with Oats,Indian,518,49,58,10,5,140,0,Breakfast,24,3.7
2445,Greek Yogurt with Honey,Indian,201,10,22,8,4,46,1,Snack,7,4.0
